caminho,nome_arquivo,divisao_original,classe,extensao,sha256,grupo_candidato,duplicata_exata,copia_excedente,fold,divisao_nova,label,probabilidade_pneumonia,classe_prevista_num,classe_prevista,acerto,tipo_resultado,largura_original,altura_original,razao_aspecto,pixels_totais,grupo_resultado
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person101_virus_187.jpeg,person101_virus_187.jpeg,train,PNEUMONIA,.jpeg,84eb9cb6682942621dbef3382af66f5826655febbaf7cc64e62687914ce86ba5,person101_virus,False,False,0,teste,1,0.99808323,1,PNEUMONIA,True,TP,1592,1312,1.2134146341463414,2088704,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person101_virus_188.jpeg,person101_virus_188.jpeg,train,PNEUMONIA,.jpeg,b6d03c9f33297eb549f6a1ecc8c29854bc5e851425e0b7d0915a8a24858228bc,person101_virus,False,False,0,teste,1,0.6455024,1,PNEUMONIA,True,TP,1736,1752,0.9908675799086758,3041472,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1024_bacteria_2955.jpeg,person1024_bacteria_2955.jpeg,train,PNEUMONIA,.jpeg,63fce160a3d3c5b0f60bfb55fa42a6f9dbee99f097427d090cf768e3ffc0de87,person1024_bacteria,False,False,0,teste,1,0.99998367,1,PNEUMONIA,True,TP,1136,704,1.6136363636363635,799744,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1031_bacteria_2963.jpeg,person1031_bacteria_2963.jpeg,train,PNEUMONIA,.jpeg,ac1f1e11f90331f40b21a513b2ef95aac8f66da1f8c20a7a29e1ce9267cd29e9,person1031_bacteria,False,False,0,teste,1,0.9999814,1,PNEUMONIA,True,TP,1096,744,1.4731182795698925,815424,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1031_bacteria_2964.jpeg,person1031_bacteria_2964.jpeg,train,PNEUMONIA,.jpeg,77a50f3410f570512eb2736ffbc1af0d0cd715a684bc2233903c7e6bc5c1c812,person1031_bacteria,False,False,0,teste,1,0.999913,1,PNEUMONIA,True,TP,1032,680,1.5176470588235293,701760,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1037_bacteria_2971.jpeg,person1037_bacteria_2971.jpeg,train,PNEUMONIA,.jpeg,2e369011f1bf11cb14c91dd841fec948cf07a326e1556267ba4fbfd5ada78bc7,person1037_bacteria,False,False,0,teste,1,0.9987049,1,PNEUMONIA,True,TP,1152,672,1.7142857142857142,774144,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1043_virus_1738.jpeg,person1043_virus_1738.jpeg,train,PNEUMONIA,.jpeg,f7bddb351effc3e82d89855afc276a9b29fde228d400d8cf5f81e1e43276a15b,person1043_virus,False,False,0,teste,1,0.9961842,1,PNEUMONIA,True,TP,1160,768,1.5104166666666667,890880,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1045_bacteria_2979.jpeg,person1045_bacteria_2979.jpeg,train,PNEUMONIA,.jpeg,3705f2e2ea2529f1bbc7e34ba9a2e8898a7cf87142e236bde443da33285c6054,person1045_bacteria,False,False,0,teste,1,0.999803,1,PNEUMONIA,True,TP,1008,760,1.3263157894736841,766080,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1052_virus_1751.jpeg,person1052_virus_1751.jpeg,train,PNEUMONIA,.jpeg,72e772117048b15f0341dda340d14daa61fc6e6c3f38fea004dd488acdb4bc18,person1052_virus,False,False,0,teste,1,0.9840455,1,PNEUMONIA,True,TP,836,521,1.6046065259117082,435556,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person105_virus_192.jpeg,person105_virus_192.jpeg,train,PNEUMONIA,.jpeg,d2ecac6b90ef35aa9940791a3748b6e89edf0ea265f658dfcd0de1db41e4ec92,person105_virus,False,False,0,teste,1,0.99967957,1,PNEUMONIA,True,TP,1096,650,1.6861538461538461,712400,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person105_virus_193.jpeg,person105_virus_193.jpeg,train,PNEUMONIA,.jpeg,3f3ad8b6e3fa31a6deb06c1c98c0f3f3352655441157764b48330a2002bc4a04,person105_virus,False,False,0,teste,1,0.98994315,1,PNEUMONIA,True,TP,1101,823,1.3377885783718104,906123,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1067_bacteria_3001.jpeg,person1067_bacteria_3001.jpeg,train,PNEUMONIA,.jpeg,7a23ca41d2e7f6d05b17f3682066adea96d96874047830a7cc84e8c79f97ffa0,person1067_bacteria,False,False,0,teste,1,0.99971527,1,PNEUMONIA,True,TP,1136,904,1.2566371681415929,1026944,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1069_virus_1772.jpeg,person1069_virus_1772.jpeg,train,PNEUMONIA,.jpeg,10349fe5b210d1a6395a6f05b1c51d0d5ae189218c219bc21699d9e3f66d17d4,person1069_virus,False,False,0,teste,1,0.9975344,1,PNEUMONIA,True,TP,1408,792,1.7777777777777777,1115136,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1073_virus_1776.jpeg,person1073_virus_1776.jpeg,train,PNEUMONIA,.jpeg,1eb30e4345b154903a6a6d8f5516cd2059a37e35b910a798bdd50267f7fe5f78,person1073_virus,False,False,0,teste,1,0.9795044,1,PNEUMONIA,True,TP,1152,736,1.565217391304348,847872,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1080_virus_1791.jpeg,person1080_virus_1791.jpeg,train,PNEUMONIA,.jpeg,0fda909430399689fd98bda155369f917b6865795a7831653906b3d627f374f0,person1080_virus,False,False,0,teste,1,0.99273336,1,PNEUMONIA,True,TP,1568,1016,1.5433070866141732,1593088,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1086_bacteria_3026.jpeg,person1086_bacteria_3026.jpeg,train,PNEUMONIA,.jpeg,f2289033e6ef0f8c7d568024fe03d8fe4145a624a147fe09a090c6cb582ff426,person1086_bacteria,False,False,0,teste,1,0.9433685,1,PNEUMONIA,True,TP,1468,821,1.7880633373934227,1205228,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1095_virus_1815.jpeg,person1095_virus_1815.jpeg,train,PNEUMONIA,.jpeg,8bbfdc67c88a1e5b8e93ba9b3ed14d6c58a28217e47d25ae76da1c4e5fb4d2fb,person1095_virus,False,False,0,teste,1,0.99858826,1,PNEUMONIA,True,TP,1088,712,1.5280898876404494,774656,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1097_virus_1817.jpeg,person1097_virus_1817.jpeg,train,PNEUMONIA,.jpeg,c0d8896da623e137f566260098301e4bd47acb3f8a9a4ad75130cc0b59a5c954,person1097_virus,False,False,0,teste,1,0.9900933,1,PNEUMONIA,True,TP,1288,840,1.5333333333333334,1081920,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1102_bacteria_3043.jpeg,person1102_bacteria_3043.jpeg,train,PNEUMONIA,.jpeg,92a28f62f90f5453f9aba866f52907d581f7571032c345b078321acaccef7acd,person1102_bacteria,False,False,0,teste,1,0.99988663,1,PNEUMONIA,True,TP,976,616,1.5844155844155845,601216,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1108_bacteria_3049.jpeg,person1108_bacteria_3049.jpeg,train,PNEUMONIA,.jpeg,fcc053bebcbcbcb08afa60b2d7fe7f8b4db7bb7f4f213916dd44bbe8ef63be3f,person1108_bacteria,False,False,0,teste,1,0.99256015,1,PNEUMONIA,True,TP,1467,1044,1.4051724137931034,1531548,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1120_virus_1845.jpeg,person1120_virus_1845.jpeg,train,PNEUMONIA,.jpeg,24785d01edb539bd0a8eaa529ac64719fd75ea7784ad74b19bc6841018e56ed7,person1120_virus,False,False,0,teste,1,0.9998099,1,PNEUMONIA,True,TP,1104,536,2.0597014925373136,591744,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1127_bacteria_3068.jpeg,person1127_bacteria_3068.jpeg,train,PNEUMONIA,.jpeg,4317316ae0d780c1e249b294c9c7973803e2b64abce01dfd4c2f172204c716a3,person1127_bacteria,False,False,0,teste,1,0.99988294,1,PNEUMONIA,True,TP,861,543,1.5856353591160222,467523,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1135_bacteria_3077.jpeg,person1135_bacteria_3077.jpeg,train,PNEUMONIA,.jpeg,5da5d017290848cf67435ebd35b3c7c0702d605d04ff231f6fc497e7e1b85187,person1135_bacteria,False,False,0,teste,1,0.99434835,1,PNEUMONIA,True,TP,1597,1231,1.29731925264013,1965907,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1140_virus_1885.jpeg,person1140_virus_1885.jpeg,train,PNEUMONIA,.jpeg,2579e4026b1942c4fd1b95f9e426fb3219f6654f7dd57e0fdaeb5ae887e641ac,person1140_virus,False,False,0,teste,1,0.72564554,1,PNEUMONIA,True,TP,1330,844,1.5758293838862558,1122520,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1156_virus_1935.jpeg,person1156_virus_1935.jpeg,train,PNEUMONIA,.jpeg,8ca25ef94241fe3ceb956d46930ea3d5b4c203fd022db9c095dec26bed6bcad5,person1156_virus,False,False,0,teste,1,0.95790523,1,PNEUMONIA,True,TP,1458,944,1.5444915254237288,1376352,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1156_virus_1936.jpeg,person1156_virus_1936.jpeg,train,PNEUMONIA,.jpeg,564e55d44734f7ba680e4d3a962f166f19dc14a0d9fb7056b4da092ea6b94cac,person1156_virus,False,False,0,teste,1,0.7337773,1,PNEUMONIA,True,TP,1492,990,1.507070707070707,1477080,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1164_virus_1952.jpeg,person1164_virus_1952.jpeg,train,PNEUMONIA,.jpeg,db2755cac1bbd5f1f536078c416b6fb0ece75f1ee1f03982e58a05d14dc9bbdd,person1164_virus,False,False,0,teste,1,0.9976369,1,PNEUMONIA,True,TP,1472,960,1.5333333333333334,1413120,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1164_virus_1955.jpeg,person1164_virus_1955.jpeg,train,PNEUMONIA,.jpeg,29fb6e953b4c324dce9e63782c61e887834b659726a1af5e42e217c2724a3d80,person1164_virus,False,False,0,teste,1,0.9782618,1,PNEUMONIA,True,TP,1392,1016,1.3700787401574803,1414272,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1164_virus_1956.jpeg,person1164_virus_1956.jpeg,train,PNEUMONIA,.jpeg,284e5d2e98d5125ce4abd97554e141f2cc1e51d034388bc47ce03d9d490034e6,person1164_virus,False,False,0,teste,1,0.07569238,0,NORMAL,False,FN,1480,1392,1.0632183908045978,2060160,PNEUMONIA - ERRO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1164_virus_1957.jpeg,person1164_virus_1957.jpeg,train,PNEUMONIA,.jpeg,d038c6795d6207e59fcc592ae3ed26db5267dfccbd50e5def67254de0d748e02,person1164_virus,False,False,0,teste,1,0.99079907,1,PNEUMONIA,True,TP,1512,1088,1.3897058823529411,1645056,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1164_virus_1958.jpeg,person1164_virus_1958.jpeg,train,PNEUMONIA,.jpeg,f436d3c913ea97786ea4cca89ad0ebd6033d0ba5d726b59723e47256712d855d,person1164_virus,False,False,0,teste,1,0.1297605,0,NORMAL,False,FN,1778,1380,1.2884057971014493,2453640,PNEUMONIA - ERRO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1169_virus_1968.jpeg,person1169_virus_1968.jpeg,train,PNEUMONIA,.jpeg,f26f400b8b95047ff00f1224b4774ba0cf2003a2b1b7f7d88c174ad22552e378,person1169_virus,False,False,0,teste,1,0.9948959,1,PNEUMONIA,True,TP,1192,856,1.3925233644859814,1020352,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1176_bacteria_3123.jpeg,person1176_bacteria_3123.jpeg,train,PNEUMONIA,.jpeg,e61f64726dbc53cbefdeffd4987bd46ce26fe47dc0972c8532f1c646a95f788a,person1176_bacteria,False,False,0,teste,1,0.99995315,1,PNEUMONIA,True,TP,1064,856,1.2429906542056075,910784,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1176_bacteria_3124.jpeg,person1176_bacteria_3124.jpeg,train,PNEUMONIA,.jpeg,2d5383f699d58f2b98506158d56854318230c990c0f92cca88cc44dc0798d627,person1176_bacteria,False,False,0,teste,1,0.9997826,1,PNEUMONIA,True,TP,1096,832,1.3173076923076923,911872,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1181_bacteria_3129.jpeg,person1181_bacteria_3129.jpeg,train,PNEUMONIA,.jpeg,4d4c83e3aba8e3134a8ef899cdecd6a9d0fc0c822c3f434ae2cf3c2272e274ba,person1181_bacteria,False,False,0,teste,1,0.30356508,0,NORMAL,False,FN,1928,1349,1.4292068198665677,2600872,PNEUMONIA - ERRO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1187_bacteria_3136.jpeg,person1187_bacteria_3136.jpeg,train,PNEUMONIA,.jpeg,c0d72e79e86e493753f199095b1ec32a60debf787eeb03a0e1f1ec679c267f74,person1187_bacteria,False,False,0,teste,1,0.9994808,1,PNEUMONIA,True,TP,992,736,1.3478260869565217,730112,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1198_bacteria_3148.jpeg,person1198_bacteria_3148.jpeg,train,PNEUMONIA,.jpeg,84850c567458b60c5b85a7edcf1892406fa4a14f158f836bc6c4c728dce9c856,person1198_bacteria,False,False,0,teste,1,0.99982375,1,PNEUMONIA,True,TP,1128,704,1.6022727272727273,794112,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1199_bacteria_3149.jpeg,person1199_bacteria_3149.jpeg,train,PNEUMONIA,.jpeg,7807e068415c333e5494e5d0a30946a96e3ff1017a9e8b274ad18d710999e3ee,person1199_bacteria,False,False,0,teste,1,0.6325169,1,PNEUMONIA,True,TP,1628,1442,1.1289875173370318,2347576,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1204_bacteria_3156.jpeg,person1204_bacteria_3156.jpeg,train,PNEUMONIA,.jpeg,0fd4e06f105c3f7df3c9d6d7de514cbd0060fa4d04247aa2a1ed28ee80be3a38,person1204_bacteria,False,False,0,teste,1,0.9999621,1,PNEUMONIA,True,TP,1280,808,1.5841584158415842,1034240,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1212_bacteria_3164.jpeg,person1212_bacteria_3164.jpeg,train,PNEUMONIA,.jpeg,ea9d87420bdb343d8d4c10434f2a51dfbf7f0d65455c312fe25dff28f058dd88,person1212_bacteria,False,False,0,teste,1,0.99858934,1,PNEUMONIA,True,TP,1000,624,1.6025641025641026,624000,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1219_bacteria_3172.jpeg,person1219_bacteria_3172.jpeg,train,PNEUMONIA,.jpeg,b383b69bf177fa70ee4d431af0f0ff45774f423477b38feb51dc398fd985489b,person1219_bacteria,False,False,0,teste,1,0.9966061,1,PNEUMONIA,True,TP,1132,825,1.372121212121212,933900,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1224_virus_2074.jpeg,person1224_virus_2074.jpeg,train,PNEUMONIA,.jpeg,8e8c596637280b16a3931c4c885cd93c3c9db2df8a219108ce91392e7fee6587,person1224_virus,False,False,0,teste,1,0.9998122,1,PNEUMONIA,True,TP,1320,752,1.7553191489361701,992640,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1230_virus_2081.jpeg,person1230_virus_2081.jpeg,train,PNEUMONIA,.jpeg,26d7668bd5348c1713e7c7fadf8c2fe3da22c9d4c138856e37ebd9f7a014547a,person1230_virus,False,False,0,teste,1,0.8872386,1,PNEUMONIA,True,TP,1424,1016,1.4015748031496063,1446784,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1238_bacteria_3194.jpeg,person1238_bacteria_3194.jpeg,train,PNEUMONIA,.jpeg,b6121336ca41f1963a20207502ed6ae512877564c88aaafbc14d03ef2ff75a11,person1238_bacteria,False,False,0,teste,1,0.99994457,1,PNEUMONIA,True,TP,904,608,1.486842105263158,549632,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1241_virus_2106.jpeg,person1241_virus_2106.jpeg,train,PNEUMONIA,.jpeg,0d3bdc5ba77f86dbd4d6194f544eec44326190d9bffba5b229791506aabc8640,person1241_virus,False,False,0,teste,1,0.99980885,1,PNEUMONIA,True,TP,1056,632,1.6708860759493671,667392,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1244_virus_2111.jpeg,person1244_virus_2111.jpeg,train,PNEUMONIA,.jpeg,e2e02f46b980a3e548a9dfcb4e7f5a7791428e87e5baa21ca9c78b4a3d532089,person1244_virus,False,False,0,teste,1,0.9565555,1,PNEUMONIA,True,TP,1248,816,1.5294117647058822,1018368,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1247_virus_2115.jpeg,person1247_virus_2115.jpeg,train,PNEUMONIA,.jpeg,0cf40aaf40ce64b21e9af4db1bc04067c0e690dbefeebe79f64fd533bf6a3c2e,person1247_virus,False,False,0,teste,1,0.9343001,1,PNEUMONIA,True,TP,1232,808,1.5247524752475248,995456,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1252_virus_2124.jpeg,person1252_virus_2124.jpeg,train,PNEUMONIA,.jpeg,a681fddf19d4d83b07b9cf97eb4c88c71e6c2b0e1f9ee4d11bf3e04d1b9a7536,person1252_virus,False,False,0,teste,1,0.757916,1,PNEUMONIA,True,TP,1328,1152,1.1527777777777777,1529856,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1264_bacteria_3222.jpeg,person1264_bacteria_3222.jpeg,train,PNEUMONIA,.jpeg,46f257f29e79e3f61a7c3c076b6f8d065bd258e1936a76b8bdc243c7b3cb039e,person1264_bacteria,False,False,0,teste,1,0.99521154,1,PNEUMONIA,True,TP,1152,674,1.7091988130563798,776448,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1267_bacteria_3226.jpeg,person1267_bacteria_3226.jpeg,train,PNEUMONIA,.jpeg,ba02db14cc6e19de359e6aa7eeed26136490db6fecf4eb30c5332ec40bf2ecf5,person1267_bacteria,False,False,0,teste,1,0.9998035,1,PNEUMONIA,True,TP,1000,744,1.3440860215053763,744000,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1270_virus_2163.jpeg,person1270_virus_2163.jpeg,train,PNEUMONIA,.jpeg,2bffd6ddc0fdd8e3dea638d6941ba3e279868718bdd31db671c9044d45e9227c,person1270_virus,False,False,0,teste,1,0.9987337,1,PNEUMONIA,True,TP,1280,920,1.391304347826087,1177600,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1277_bacteria_3240.jpeg,person1277_bacteria_3240.jpeg,train,PNEUMONIA,.jpeg,750e6211280a1b06bdc354967b1ff6ad700860b7ed7e059fbece6fd4cc8d495a,person1277_bacteria,False,False,0,teste,1,0.9981949,1,PNEUMONIA,True,TP,824,529,1.55765595463138,435896,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1281_bacteria_3244.jpeg,person1281_bacteria_3244.jpeg,train,PNEUMONIA,.jpeg,97b457db06f866f8f84890972ad96f5340aa3fd6317ee8641918b1cceb515412,person1281_bacteria,False,False,0,teste,1,0.9867699,1,PNEUMONIA,True,TP,1176,727,1.6176066024759286,854952,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1287_virus_2210.jpeg,person1287_virus_2210.jpeg,train,PNEUMONIA,.jpeg,f88b8a2e54d97e86f36f56b7a021c51bb6a42ed4101835dfebc9b3b503f59c56,person1287_virus,False,False,0,teste,1,0.67749095,1,PNEUMONIA,True,TP,1384,1184,1.1689189189189189,1638656,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1293_virus_2219.jpeg,person1293_virus_2219.jpeg,train,PNEUMONIA,.jpeg,0fa65841fae0c8ed1943d61ec2b3c9f4df53ec6b283c53679f028acb321e4f86,person1293_virus,False,False,0,teste,1,0.9983693,1,PNEUMONIA,True,TP,1320,984,1.3414634146341464,1298880,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1296_virus_2224.jpeg,person1296_virus_2224.jpeg,train,PNEUMONIA,.jpeg,0dc7fe14dddb900c739fea8a02fbb76213d59e4014736a7abe9bd02b24f4a4f5,person1296_virus,False,False,0,teste,1,0.9952224,1,PNEUMONIA,True,TP,1592,1056,1.5075757575757576,1681152,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1302_bacteria_3266.jpeg,person1302_bacteria_3266.jpeg,train,PNEUMONIA,.jpeg,9b32ae30a1b36f05486321a5f625f735d6c696513ee46137e7e21a16d502c6ef,person1302_bacteria,False,False,0,teste,1,0.9995747,1,PNEUMONIA,True,TP,1056,624,1.6923076923076923,658944,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1309_bacteria_3294.jpeg,person1309_bacteria_3294.jpeg,train,PNEUMONIA,.jpeg,6a9b3aa63bc05d25a9189c424d87703b769d4f1e1fe0b5796a875620df63a8e4,person1309_bacteria,False,False,0,teste,1,0.99317896,1,PNEUMONIA,True,TP,1216,872,1.3944954128440368,1060352,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1315_bacteria_3322.jpeg,person1315_bacteria_3322.jpeg,train,PNEUMONIA,.jpeg,d17ad360891fa72ffa2351868645e027b54f65a9b2c35394eacc7c5596072a1e,person1315_bacteria,False,False,0,teste,1,0.98871905,1,PNEUMONIA,True,TP,1160,776,1.4948453608247423,900160,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1319_virus_2276.jpeg,person1319_virus_2276.jpeg,train,PNEUMONIA,.jpeg,414a8bf3f0c1f2287610e8acde82e8cc7cd3b0099cc88a4fa34655d995a7b7e5,person1319_virus,False,False,0,teste,1,0.99912196,1,PNEUMONIA,True,TP,1096,696,1.5747126436781609,762816,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1329_bacteria_3377.jpeg,person1329_bacteria_3377.jpeg,train,PNEUMONIA,.jpeg,88f62e501533b988308721fe7875103f31606c8241558e8f7fbc86cd8bd10f07,person1329_bacteria,False,False,0,teste,1,0.998808,1,PNEUMONIA,True,TP,1064,592,1.7972972972972974,629888,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1338_bacteria_3394.jpeg,person1338_bacteria_3394.jpeg,train,PNEUMONIA,.jpeg,377b9133faf8ecfa010a1d8bbb167c1df76ff63533b8b375bad557c54390812b,person1338_bacteria,False,False,0,teste,1,0.9971066,1,PNEUMONIA,True,TP,1448,1080,1.3407407407407408,1563840,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1338_bacteria_3395.jpeg,person1338_bacteria_3395.jpeg,train,PNEUMONIA,.jpeg,72e5ac0f1ec8247bd15f575cf56a388e9638eb023339151b3fc3f4191ea3dc95,person1338_bacteria,False,False,0,teste,1,0.9954651,1,PNEUMONIA,True,TP,1440,992,1.4516129032258065,1428480,PNEUMONIA - ACERTO
/kaggle/input/datasets/paultimothymooney/chest-xray-pneumonia/chest_xray/train/PNEUMONIA/person1338_bacteria_3397.jpeg,person1338_bacteria_3397.jpeg,train,PNEUMONIA,.jpeg,28ce24c41573f4ca98339437875c42e67dddbb5250d958408314290076e1528a,person1338_bacteria,False,False,0,teste,1,0.98508346,1,PNEUMONIA,True,TP,1472,1048,1.4045801526717556,1542656,PNEUMONIA - ACERTO
